2.772179694125114779e-01,1.192368538807842132e-01,1.264013791741666337e-01,2.248598959529099772e-01,3.213163135138835669e-01,4.965974989584513444e-01,6.562471670318925643e-01,7.848017164514770050e-01,8.327778611435893152e-01,7.968154963763706133e-01,6.848903934997597753e-01,5.621842648320949376e-01,4.482191728895521532e-01,4.103559865725275313e-01,4.526122995787248415e-01,4.861156661220421005e-01,4.822902418173432015e-01,5.192185900066332849e-01,4.817180996499608181e-01,5.356277418085645392e-01,5.206742821437481128e-01,5.416996633504200798e-01,5.313995969438027878e-01,8.759395291116361948e-01,5.219438260543994845e-01,5.220535911365338233e-01
3.064711453496063442e-01,1.655575372592927030e-01,1.858581920060293768e-01,2.104188930714514238e-01,2.857247995148435860e-01,4.705231774784205956e-01,6.444141887441092731e-01,7.803576563231668928e-01,8.271467946960402440e-01,8.152880868382635926e-01,6.938602264051551005e-01,5.725595412247611593e-01,4.755087948662768960e-01,4.437430915664581921e-01,4.419310587142577518e-01,4.760486231568998305e-01,4.713927279495513378e-01,5.057091938339084436e-01,4.937425286656952350e-01,5.444111440277210612e-01,5.235862030605878958e-01,5.304115187901787820e-01,5.362872065495986051e-01,8.986691871266657694e-01,5.302887265238466208e-01,5.098434162759341026e-01
3.891732365498711266e-01,1.934544172493439795e-01,1.432283777715790130e-01,1.846745860337509204e-01,2.676511339102568554e-01,4.337921798018111175e-01,6.019104285243683794e-01,7.679818592876674899e-01,8.192835523387056451e-01,8.226104004108049095e-01,7.016840324540356555e-01,5.705832280739883133e-01,4.410639094018266038e-01,4.823180565608152781e-01,4.381553366254035131e-01,4.631145709201207605e-01,5.011307129130362359e-01,4.893301703328523655e-01,5.040195863495507966e-01,5.408355045352234436e-01,5.111673716429339098e-01,5.689513129322272267e-01,5.364536125318235538e-01,8.765186233832408247e-01,5.196590650932582101e-01,4.997940121932958890e-01
4.479874225760334117e-01,2.350620411754840711e-01,1.449287239040996378e-01,1.537676689795186291e-01,2.268867482713806949e-01,3.737314247089214558e-01,5.865713639535479196e-01,7.489212904942790239e-01,8.135428509612836478e-01,8.146483487304698734e-01,6.883353301304042660e-01,5.978373345392136162e-01,4.633583647239472025e-01,4.583535845265165332e-01,4.347866496293208427e-01,4.739498355078237135e-01,5.002284868581460264e-01,4.901286158373263646e-01,4.931664326233715090e-01,5.247599727538497794e-01,5.269662790305188471e-01,5.576312745763977174e-01,5.399826201962627525e-01,8.932553027540780510e-01,5.250889209870402974e-01,4.546009317086208146e-01
5.108012731794427941e-01,2.538017101843600964e-01,1.517682947984800301e-01,1.466985510589333130e-01,2.288373004308328629e-01,3.535215352633949148e-01,5.963601730786335375e-01,7.386560556890143792e-01,8.011072787630043601e-01,7.989585280488225028e-01,6.962750631152964109e-01,5.822706650226127101e-01,4.710257841668871182e-01,4.599540972199998023e-01,4.584687776023184114e-01,4.725654184056483631e-01,4.702617891081941615e-01,4.887763384426704327e-01,4.894475312891051755e-01,5.556852694091715117e-01,5.347408284124356426e-01,5.736938463254799281e-01,5.314579270324697458e-01,8.671766799866501563e-01,5.234591328805724419e-01,5.400777310928049912e-01
5.675956390276022390e-01,3.077393448244239993e-01,2.095772506272621793e-01,1.492889850898382054e-01,1.932142651955111590e-01,3.314975258892240983e-01,5.140683083114429008e-01,7.178590814649759011e-01,8.008674050158746116e-01,7.920597453976697677e-01,7.323879130892571032e-01,5.980150123999797840e-01,4.725419153247598092e-01,4.613233945530508251e-01,4.586907175715416174e-01,4.980795667337714616e-01,4.783690487883576758e-01,5.107175278922464479e-01,5.032651213761601960e-01,5.337041018129776715e-01,5.333252242259759468e-01,5.646184108781782118e-01,5.664827852756242343e-01,8.962816505884082519e-01,5.081952123468120863e-01,4.953158713705551608e-01
6.382298394123713248e-01,3.950401587022965288e-01,2.364766763436239871e-01,1.425509302241869947e-01,1.737769492035817764e-01,3.003078958049813507e-01,4.970337171348628846e-01,7.086122232837416268e-01,8.046077109280144191e-01,8.184601683948670159e-01,7.137077204456376833e-01,5.789495100719425080e-01,4.760705148661779074e-01,4.509311386125202104e-01,4.148461478237011058e-01,4.770070370396188308e-01,5.077194962739068895e-01,5.326734310048728549e-01,4.983199558507974691e-01,5.418066701491484061e-01,5.521859511513510510e-01,5.408619737913066272e-01,5.490008889306090545e-01,8.812016158654208953e-01,5.098691517049103172e-01,5.087515220259919424e-01
6.982382584805327808e-01,4.432772913651474300e-01,2.565496593109417023e-01,1.502570087720470071e-01,1.852906517265862640e-01,2.587720831218376927e-01,4.489352520495656362e-01,6.967262769116160381e-01,7.848589232533086379e-01,8.143990053630867365e-01,7.159510827386236231e-01,5.797423756769107817e-01,4.665025087649165014e-01,4.704806584076804410e-01,4.328543290012064615e-01,4.881415902109729199e-01,4.956927411204486988e-01,5.026814046922066792e-01,5.134827006349010903e-01,5.576061057464138937e-01,5.045266179287064556e-01,5.565395105202496362e-01,5.719665821860390187e-01,8.716726230026190514e-01,5.244577075892505880e-01,5.488893064469536620e-01
7.415656284175600188e-01,5.087420214079511060e-01,2.949405520442278661e-01,1.770377345963607407e-01,1.706905252125600903e-01,2.700927533379509637e-01,4.408214681166882087e-01,6.793612663311223709e-01,7.477138475316228439e-01,8.060232734560816015e-01,7.012831908015988436e-01,5.948044894446484765e-01,4.857523034400768602e-01,4.489164894628276947e-01,4.344344703935525409e-01,4.848386774760000129e-01,4.840182431620739800e-01,5.084984559323568742e-01,5.196008864985479647e-01,5.462870871478648915e-01,5.329735424250686693e-01,5.522723315036628389e-01,5.341508123422028520e-01,8.864639882438387630e-01,5.088125427430628678e-01,5.106570913589153493e-01
7.963325309438157307e-01,5.437421349156889017e-01,3.231010299407310882e-01,2.230770379548961957e-01,1.825805989764179016e-01,2.274609513239072289e-01,4.103218011113153318e-01,6.392653483444745710e-01,7.651780449608548418e-01,8.141586405835969931e-01,7.111511420402321093e-01,5.853853412216052376e-01,4.833268758462709314e-01,4.574681694472959026e-01,4.009127620603218922e-01,4.952833424101559245e-01,4.964936973621278393e-01,5.210084533345232805e-01,4.894715368184932580e-01,5.534115143944090542e-01,5.211024009304147109e-01,5.607557800346629762e-01,5.383742809671600016e-01,8.621765205859954762e-01,5.265810615477152234e-01,5.332590230959186606e-01
8.183846296121803920e-01,6.143838490086007686e-01,3.941328030915711711e-01,2.167962500388899427e-01,1.959051261760521578e-01,2.328091459916383499e-01,3.706013014999560706e-01,6.026325543241435323e-01,7.662497155064099674e-01,8.203508398016058356e-01,7.081222717968149727e-01,5.939168805278717267e-01,4.842826005894906305e-01,4.569012890029838792e-01,4.356169824617385222e-01,4.777130943868709290e-01,4.971676821060381224e-01,4.827231585167062189e-01,5.208408144022123043e-01,5.399075083743622994e-01,5.402855148546503727e-01,5.687231031342893095e-01,5.509540251699728275e-01,8.816214494795038270e-01,5.415595226804951201e-01,5.372877411257399594e-01
